PO-11308,"BREWER, CARROLL AND MCKENZIE",Hardware,Storage Devices,1720345.24,2024-02-18,2024-02,South,Advance,51,7,80,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11309,WILLIAMS-MILLER,Maintenance,Training,1094205.43,2024-11-05,2024-11,West,On Delivery,48,10,100,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11310,"HARMON, HICKS AND GOMEZ",Consultancy,Audit Services,499395.84,2024-07-12,2024-07,East,On Delivery,59,10,81,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11311,JOHNSON-WOOD,Consultancy,IT Strategy,859652.29,2023-06-13,2023-06,South,Net 30,56,7,60,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11312,"DAVIS, CUMMINGS AND FRANKLIN",Consultancy,Process Automation,357364.51,2025-01-10,2025-01,South,On Delivery,22,10,83,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11313,"ARMSTRONG, HAMILTON AND FERNANDEZ",Hardware,Laptops,441016.51,2024-11-05,2024-11,North,Net 30,46,9,83,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11314,COOPER-JONES,Cloud,Azure,875625.47,2022-12-31,2022-12,East,Net 30,25,7,60,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11315,STUART-MARTIN,Consultancy,Audit Services,1896622.57,2024-05-13,2024-05,East,Advance,22,7,66,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11316,REED,Consultancy,IT Strategy,275224.60,2023-02-26,2023-02,East,On Delivery,20,10,62,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11317,MEADOWS,Maintenance,Support Services,1788482.58,2024-12-15,2024-12,West,Net 45,22,9,73,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11318,"COHEN, FLORES AND ROBERTS",Cloud,AWS,1645969.36,2025-06-20,2025-06,South,Net 45,41,6,95,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11319,SEXTON-ORTEGA,Maintenance,System Upgrades,1108329.32,2022-11-06,2022-11,International,Net 45,24,10,64,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11320,MCCARTHY-HILL,Consultancy,Digital Transformation,1079093.44,2023-11-25,2023-11,West,Net 30,24,7,61,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11321,GOOD LLC,Maintenance,System Upgrades,296727.11,2024-01-21,2024-01,West,Net 45,24,6,94,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11322,HENRY-LAWSON,Consultancy,Process Automation,457339.25,2024-07-09,2024-07,South,Advance,28,10,83,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11323,COPELAND-SIMMONS,Hardware,Networking,116468.89,2023-03-17,2023-03,West,Net 30,50,10,83,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11324,JEFFERSON-KELLEY,Software,Licensing,1778425.83,2023-05-20,2023-05,East,On Delivery,28,8,79,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11325,REED LLC,Cloud,Private Cloud,910123.89,2023-01-12,2023-01,North,On Delivery,25,7,98,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11326,HOLDER PLC,Consultancy,Audit Services,349614.90,2025-01-17,2025-01,East,Net 30,16,5,74,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11327,"COLLINS, JOHNSON AND KING",Maintenance,Repair,169695.20,2023-07-26,2023-07,International,Advance,25,7,98,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11328,"MURPHY, ROSE AND KOCH",Consultancy,Digital Transformation,676832.65,2022-12-29,2022-12,International,Advance,53,9,64,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11329,COOK,Consultancy,Digital Transformation,1795840.01,2023-06-29,2023-06,International,On Delivery,25,7,73,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11330,RUIZ GROUP,Hardware,Storage Devices,986631.83,2023-02-05,2023-02,East,Net 30,30,8,61,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11331,CHAVEZ-LONG,Consultancy,IT Strategy,272756.80,2022-10-31,2022-10,West,On Delivery,44,10,88,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11332,PEREZ LLC,Hardware,Networking,1128193.37,2024-04-10,2024-04,North,Net 30,19,6,69,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11333,SWANSON PLC,Cloud,Private Cloud,1522905.06,2024-02-16,2024-02,West,Advance,37,9,81,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11334,LEE AND SONS,Maintenance,Training,1256843.87,2023-06-16,2023-06,West,Advance,40,5,73,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11335,MCINTOSH-WILSON,Maintenance,Training,1231218.13,2023-02-18,2023-02,South,Net 30,29,6,86,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11336,"ROLLINS, GLASS AND CAMPBELL",Software,CRM Tools,1980858.03,2024-05-13,2024-05,South,Advance,19,9,94,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11337,WILSON-CISNEROS,Software,CRM Tools,824256.53,2025-06-17,2025-06,West,Net 30,49,6,69,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11338,BISHOP-DAVIS,Consultancy,Audit Services,68737.65,2024-04-29,2024-04,International,On Delivery,40,5,87,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11339,"WARE, JOYCE AND ADKINS",Cloud,Azure,1485029.43,2024-01-27,2024-01,East,On Delivery,15,9,79,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11340,MCGEE-KLEIN,Cloud,Google Cloud,847851.47,2025-08-11,2025-08,South,Net 30,12,9,89,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11341,"MORRIS, HURST AND WILLIAMS",Cloud,AWS,1326955.17,2025-10-29,2025-10,East,Net 30,40,7,94,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11342,GRAY,Consultancy,IT Strategy,1965333.49,2024-06-22,2024-06,West,Advance,36,10,77,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11343,"LAWRENCE, CABRERA AND JONES",Maintenance,Training,621849.80,2024-09-11,2024-09,International,Advance,41,9,99,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11344,MCCARTY-REYES,Hardware,Laptops,309662.61,2024-12-19,2024-12,North,Advance,16,7,63,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11345,SMITH-MORGAN,Maintenance,Support Services,536464.78,2025-09-24,2025-09,West,Net 30,9,7,71,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11346,"ROWE, PINEDA AND WALKER",Hardware,Storage Devices,901698.81,2024-05-09,2024-05,North,On Delivery,25,8,96,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11347,"ROBINSON, LEE AND MURRAY",Cloud,Azure,1523601.62,2024-07-17,2024-07,North,Advance,40,10,61,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11348,JOHNSTON,Cloud,Google Cloud,1281106.56,2025-06-14,2025-06,North,Net 30,43,5,78,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11349,STEIN,Software,Cybersecurity,1737659.62,2023-08-23,2023-08,West,Advance,26,10,83,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11350,"FOWLER, DIXON AND ANDERSON",Software,CRM Tools,1958002.02,2023-06-21,2023-06,West,Net 30,57,8,83,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11351,"CALDERON, EDWARDS AND WYATT",Cloud,Private Cloud,105234.94,2025-03-04,2025-03,North,Advance,16,9,66,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11352,"JONES, HERNANDEZ AND PARRISH",Cloud,Google Cloud,1509156.85,2025-07-13,2025-07,International,Net 45,30,6,61,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11353,"MCCARTHY, LONG AND WILSON",Maintenance,Repair,1977348.04,2024-04-24,2024-04,South,Advance,46,7,68,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11354,"AYALA, BERRY AND GARZA",Consultancy,Digital Transformation,1700458.86,2024-04-21,2024-04,South,Advance,51,8,62,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11355,GARCIA GROUP,Hardware,Networking,1926126.54,2023-08-16,2023-08,East,Net 45,47,9,67,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11356,"NUNEZ, OWENS AND SMITH",Software,Licensing,1245247.02,2025-06-14,2025-06,South,On Delivery,18,8,61,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11357,MALONE GROUP,Consultancy,Audit Services,1242433.62,2025-03-16,2025-03,South,Advance,35,6,84,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11358,"KEY, CRUZ AND SALAZAR",Consultancy,IT Strategy,1342481.48,2023-03-29,2023-03,North,Advance,38,8,73,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11359,"MCDONALD, FLORES AND JOYCE",Consultancy,Audit Services,339394.69,2023-08-17,2023-08,International,Net 30,4,6,80,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11360,SMITH LLC,Cloud,AWS,446481.17,2024-05-17,2024-05,East,Advance,19,9,92,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11361,COPELAND,Consultancy,Digital Transformation,68164.67,2023-11-21,2023-11,East,Net 30,34,10,70,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11362,PERKINS,Maintenance,Support Services,1230576.04,2025-05-03,2025-05,West,Net 45,5,5,77,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11363,RUSSELL AND SONS,Maintenance,Support Services,1693387.35,2024-10-02,2024-10,International,On Delivery,22,8,73,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11364,WARD-PORTER,Consultancy,IT Strategy,569474.16,2025-02-05,2025-02,International,On Delivery,24,8,62,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11365,"WILLIAMS, LOPEZ AND POWELL",Consultancy,Digital Transformation,398865.57,2025-07-15,2025-07,International,Net 45,49,6,83,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11366,MASON-SIMMONS,Hardware,Networking,1330546.65,2024-03-17,2024-03,West,Net 45,51,5,78,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11367,WALLACE AND SONS,Software,Licensing,1762984.26,2024-12-13,2024-12,West,Net 45,33,6,68,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11368,WILSON,Cloud,Azure,1608930.97,2023-02-01,2023-02,East,On Delivery,3,5,81,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11369,SAVAGE-CRAWFORD,Consultancy,IT Strategy,178132.73,2022-11-12,2022-11,West,Net 30,20,9,89,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11370,WILLIAMS GROUP,Maintenance,Training,676798.25,2023-09-06,2023-09,International,Net 30,32,5,81,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11371,"MILLER, MOORE AND GARCIA",Software,CRM Tools,770813.62,2025-09-10,2025-09,South,Advance,15,7,95,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11372,LIU PLC,Consultancy,Audit Services,806385.13,2025-05-15,2025-05,International,On Delivery,5,9,71,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11373,"POWERS, RIVERA AND NEAL",Cloud,Google Cloud,1350971.50,2024-10-10,2024-10,International,Advance,46,9,78,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11374,KING-REILLY,Hardware,Peripherals,1640580.39,2025-02-28,2025-02,West,Advance,19,10,80,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11375,WHITE,Consultancy,IT Strategy,1226088.01,2024-02-21,2024-02,East,Net 30,52,5,78,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11376,"JOHNSON, DAVIS AND GUERRERO",Hardware,Servers,418051.23,2024-03-24,2024-03,International,Advance,25,6,74,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11377,"ROSS, SCOTT AND HOLLAND",Consultancy,Digital Transformation,763661.53,2024-09-19,2024-09,International,Net 30,20,9,84,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11378,"DAWSON, BARNETT AND EDWARDS",Software,ERP Systems,978333.19,2024-03-13,2024-03,East,On Delivery,30,10,83,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11379,MCGUIRE,Consultancy,Digital Transformation,1986721.44,2022-12-09,2022-12,West,Net 30,26,5,97,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11380,JACKSON-HARRIS,Software,SaaS Subscriptions,428686.34,2023-09-04,2023-09,North,Net 45,19,9,72,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11381,"TUCKER, CHUNG AND VAUGHN",Hardware,Servers,1938656.78,2023-01-31,2023-01,West,Net 30,23,7,63,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11382,RANGEL-PERKINS,Software,Licensing,960468.96,2023-06-29,2023-06,West,Advance,15,6,85,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11383,"SCHNEIDER, DAVIS AND RHODES",Hardware,Storage Devices,1155911.50,2023-07-22,2023-07,East,Net 30,37,6,65,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11384,MILLER,Consultancy,Process Automation,1936442.68,2024-03-14,2024-03,North,Net 45,36,6,96,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11385,CRUZ-HERNANDEZ,Hardware,Laptops,485579.23,2025-05-24,2025-05,West,Net 30,5,6,90,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11386,"MILES, JOHNSON AND FITZPATRICK",Hardware,Storage Devices,1082300.52,2023-04-18,2023-04,East,Advance,4,5,67,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11387,NELSON GROUP,Hardware,Storage Devices,1165265.50,2025-04-26,2025-04,South,Advance,25,5,78,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11388,WHITAKER GROUP,Software,Licensing,1702734.56,2024-01-22,2024-01,North,Net 45,40,8,74,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11389,"ADAMS, CHAMBERS AND CAREY",Hardware,Servers,92728.38,2023-02-15,2023-02,North,Net 30,40,9,75,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11390,BAKER PLC,Consultancy,IT Strategy,1957198.71,2023-08-03,2023-08,West,Advance,7,6,62,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11391,MARTIN-JIMENEZ,Software,SaaS Subscriptions,1734618.28,2024-10-15,2024-10,International,Net 30,55,6,82,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11392,"NORTON, WRIGHT AND SOLIS",Software,CRM Tools,1844917.91,2023-09-23,2023-09,East,Net 45,12,10,67,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11393,WALTER-MCLAUGHLIN,Consultancy,Digital Transformation,125697.21,2023-11-15,2023-11,South,On Delivery,27,7,94,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11394,JOHNSON AND SONS,Hardware,Storage Devices,1138849.09,2025-10-30,2025-10,International,Net 30,46,7,89,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11395,GRIFFIN-SMITH,Consultancy,IT Strategy,1189667.36,2024-05-27,2024-05,North,Net 45,33,9,87,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11396,"JACKSON, COOK AND ALLEN",Software,Licensing,223426.74,2024-01-19,2024-01,West,Advance,50,9,87,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11397,NGUYEN-YOUNG,Cloud,Azure,955869.38,2025-10-10,2025-10,West,Net 45,16,8,93,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11398,ROMERO GROUP,Software,ERP Systems,1375152.38,2024-04-20,2024-04,South,Net 30,19,5,72,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11399,PEREZ AND SONS,Software,ERP Systems,788542.25,2023-04-06,2023-04,International,Net 30,58,6,63,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11400,"CHASE, SOSA AND TUCKER",Cloud,Private Cloud,449091.38,2024-06-11,2024-06,International,Advance,38,10,77,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11401,FRANKLIN-HUBBARD,Software,Licensing,1779993.66,2023-02-25,2023-02,East,Advance,29,8,65,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11402,PARKER-SMITH,Software,Cybersecurity,244900.24,2025-07-20,2025-07,East,Advance,23,8,98,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11403,JACKSON LLC,Hardware,Networking,1165364.09,2025-02-15,2025-02,North,Advance,10,10,77,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11404,"HARDY, SNOW AND SNOW",Software,Cybersecurity,401778.40,2024-12-03,2024-12,South,Advance,3,6,94,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11405,BAKER-DANIELS,Maintenance,System Upgrades,133789.92,2023-12-01,2023-12,South,Net 45,12,7,65,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11406,KIM AND SONS,Software,CRM Tools,1686385.04,2023-08-18,2023-08,East,Net 45,23,6,97,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11407,"RIVERA, BOWEN AND GUERRA",Maintenance,System Upgrades,1618320.48,2024-01-19,2024-01,International,Advance,33,5,67,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11408,"SANDOVAL, THOMPSON AND TYLER",Cloud,AWS,1472288.72,2023-12-15,2023-12,East,Advance,58,8,69,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11409,"PACE, SOSA AND VAUGHN",Cloud,Private Cloud,1728546.14,2023-11-26,2023-11,East,Net 45,29,5,81,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11410,TERRY-BROCK,Maintenance,Support Services,1462596.29,2024-05-10,2024-05,West,Advance,38,5,90,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11411,ROTH-JOHNSTON,Software,Licensing,1778436.02,2022-12-16,2022-12,East,Net 45,37,9,78,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11412,"HORTON, JONES AND VAZQUEZ",Maintenance,Support Services,779924.76,2024-04-28,2024-04,East,Net 45,39,5,93,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11413,PEREZ-MURRAY,Consultancy,Digital Transformation,527791.17,2024-12-19,2024-12,West,On Delivery,11,6,67,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11414,BARRETT-WALLACE,Hardware,Storage Devices,875904.37,2023-05-22,2023-05,North,Net 30,48,8,69,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11415,RAY-TATE,Consultancy,Process Automation,149040.99,2024-05-06,2024-05,North,Net 45,52,5,93,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11416,MOON,Hardware,Networking,1836715.94,2024-11-17,2024-11,South,On Delivery,36,5,95,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11417,FISHER-PERKINS,Hardware,Laptops,172572.81,2024-03-22,2024-03,West,On Delivery,48,10,75,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11418,"CARLSON, MARTINEZ AND CURTIS",Consultancy,Audit Services,1123884.94,2024-05-02,2024-05,East,On Delivery,31,5,92,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11419,DAVIS LLC,Maintenance,Support Services,1257011.67,2024-09-27,2024-09,International,Advance,7,7,73,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11420,REED,Consultancy,Digital Transformation,50497.80,2023-07-01,2023-07,International,On Delivery,10,9,65,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11421,HOWARD,Consultancy,Audit Services,1883662.79,2023-03-12,2023-03,East,Net 45,46,9,74,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11422,"ZIMMERMAN, JONES AND RAMOS",Maintenance,Training,658602.12,2025-07-28,2025-07,North,Advance,31,6,80,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11423,"MYERS, BROWN AND ALLEN",Maintenance,Repair,1769074.20,2024-11-06,2024-11,West,Advance,28,6,97,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11424,"GROSS, RITTER AND RUSSELL",Hardware,Networking,1226119.32,2024-05-20,2024-05,North,Net 30,38,9,66,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11425,MAYNARD-ROBERTS,Hardware,Networking,303617.45,2024-10-19,2024-10,North,Net 45,20,10,79,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11426,FLORES-MILLER,Cloud,AWS,543424.10,2023-04-30,2023-04,North,On Delivery,52,6,71,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11427,LAMBERT-HOOVER,Hardware,Networking,902405.01,2025-06-05,2025-06,International,On Delivery,9,10,79,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11428,"WISE, ANDREWS AND WILLIAMS",Maintenance,Support Services,1722300.81,2023-03-31,2023-03,East,Net 45,58,8,77,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11429,HALL LLC,Software,CRM Tools,1311658.29,2023-09-09,2023-09,South,Net 45,57,8,72,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11430,NOBLE LLC,Consultancy,Audit Services,1994034.76,2025-05-29,2025-05,International,Advance,15,10,86,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11431,WOOD LLC,Hardware,Servers,1995833.67,2025-10-06,2025-10,South,Advance,27,7,76,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11432,THOMPSON-ROMERO,Cloud,Private Cloud,1841808.28,2024-09-07,2024-09,West,On Delivery,39,7,79,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11433,GIBSON PLC,Software,Licensing,678508.89,2025-08-09,2025-08,North,Net 30,33,6,94,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11434,ROBERTS LLC,Cloud,AWS,281827.31,2023-09-19,2023-09,West,Net 45,42,5,98,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11435,OWENS,Software,CRM Tools,99482.82,2022-12-27,2022-12,International,Net 45,22,10,83,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11436,"LOZANO, GILL AND CUNNINGHAM",Software,Licensing,705091.12,2023-06-11,2023-06,East,Net 45,50,7,75,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11437,SWEENEY LLC,Maintenance,Support Services,863328.93,2024-01-13,2024-01,South,On Delivery,31,6,95,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11438,WRIGHT LLC,Consultancy,Digital Transformation,746773.09,2023-02-19,2023-02,South,Advance,53,10,79,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11439,MURPHY GROUP,Software,Licensing,154911.90,2023-10-25,2023-10,North,Net 30,55,8,75,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11440,"MARSHALL, PARSONS AND BURNS",Maintenance,Support Services,650550.38,2023-07-14,2023-07,North,On Delivery,54,6,75,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11441,STAFFORD AND SONS,Hardware,Networking,668206.06,2025-08-23,2025-08,North,Net 45,4,8,64,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11442,MONTOYA-PHILLIPS,Software,SaaS Subscriptions,694008.04,2024-03-07,2024-03,North,On Delivery,56,9,86,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11443,"TORRES, BROWN AND KELLEY",Hardware,Storage Devices,514657.96,2025-02-12,2025-02,West,Net 45,20,9,96,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11444,HERNANDEZ-PATRICK,Maintenance,Support Services,198075.14,2025-08-07,2025-08,West,On Delivery,47,8,72,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11445,"FRYE, TAYLOR AND POPE",Maintenance,System Upgrades,1726429.68,2024-08-19,2024-08,North,On Delivery,29,5,92,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11446,"CUMMINGS, WALKER AND PEREZ",Consultancy,IT Strategy,1569068.10,2025-05-26,2025-05,International,Advance,33,7,88,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11447,"HERNANDEZ, WEISS AND BURNS",Consultancy,Audit Services,118001.75,2023-03-15,2023-03,South,Advance,30,8,63,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11448,JOHNSTON LLC,Software,Licensing,584787.95,2023-01-25,2023-01,East,Advance,7,8,70,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11449,BENNETT-MILLER,Hardware,Peripherals,576564.66,2024-12-24,2024-12,West,On Delivery,30,10,90,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11450,JACKSON-SMITH,Cloud,AWS,533927.87,2024-03-14,2024-03,North,Advance,30,6,62,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11451,HANNA-GARZA,Maintenance,Support Services,1157861.44,2023-07-20,2023-07,International,On Delivery,3,9,70,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11452,HERRERA AND SONS,Cloud,Private Cloud,1848900.58,2025-03-20,2025-03,West,On Delivery,10,6,86,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11453,ROSS PLC,Software,Cybersecurity,499543.64,2025-02-19,2025-02,North,Advance,22,6,64,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11454,DANIELS,Maintenance,System Upgrades,607218.65,2025-06-07,2025-06,International,Net 30,8,9,79,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11455,"MCBRIDE, TORRES AND KENNEDY",Software,ERP Systems,646935.77,2025-02-25,2025-02,International,Net 45,41,7,95,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11456,STEWART-BERNARD,Maintenance,Repair,1156838.12,2025-10-13,2025-10,International,Net 45,25,10,64,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11457,"CABRERA, BROWN AND REED",Maintenance,Repair,1238344.06,2025-01-07,2025-01,East,Net 45,38,5,75,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11458,CASTILLO-SMITH,Maintenance,System Upgrades,1053544.68,2024-06-12,2024-06,East,Advance,44,6,90,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11459,ORTIZ-MATTHEWS,Cloud,AWS,956524.54,2025-08-02,2025-08,South,Net 45,36,9,91,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11460,HAMILTON PLC,Hardware,Servers,696654.11,2023-06-04,2023-06,West,Advance,46,9,67,Non-Contract,MEDIUM,NO,2026-01-30 01:18:52.010
PO-11461,"SANTOS, OLIVER AND EVERETT",Software,Licensing,1187754.40,2023-03-03,2023-03,South,Net 30,14,7,99,Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11462,ROGERS,Cloud,Private Cloud,291225.40,2025-05-02,2025-05,South,Advance,4,5,94,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
PO-11463,PORTER-GARCIA,Maintenance,Repair,375802.26,2025-08-21,2025-08,South,Net 45,4,6,89,Non-Contract,LOW,NO,2026-01-30 01:18:52.010
